,GSM2356843,GSM2356844,GSM2356845,GSM2356849,GSM2356850,GSM2356851,GSM2356855,GSM2356856,GSM2356857,GSM2356846,GSM2356847,GSM2356848,GSM2356852,GSM2356853,GSM2356854,GSM2356858,GSM2356859
ACADS,8.546810588,8.403755294,8.441962353,8.579179412,8.387136471,8.281518235,8.344944706,8.530762941,8.238283529,8.670874706,8.989408235,8.814630588,9.123884118,8.723727647,8.844753529,8.430001765,8.596277059
ACADSB,8.72665,8.566427059,8.655115882,8.718303529,8.520951765,8.528209412,8.594075882,8.74493,8.674475294,8.618068824,8.788544118,8.454641765,8.853568824,8.436145294,8.723086471,8.595245294,8.610847647
ACADVL,6.07593,5.984991765,6.238668235,6.260288235,6.100468824,6.162677647,6.114514118,6.248034706,6.128966471,6.128966471,6.239185294,6.070036471,6.258165294,6.192810588,6.183345882,6.354285882,6.474170588
ACAN,8.363690588,8.283794118,8.355010588,8.413778824,8.320983529,8.281712353,8.265280588,8.34467,8.300833529,8.270865882,8.423238235,8.298733529,8.404284118,8.277123529,8.366042941,8.307331176,8.339855294
ACAT1,8.371407647,8.167038824,8.296388824,8.389925882,8.257829412,8.207787059,8.260868824,8.408345882,8.431715882,8.359361176,8.701354706,8.204077059,8.621724118,8.323258235,8.617814706,8.787549412,8.848575882
ACAT2,6.395297059,6.553053529,6.293774706,5.582263529,6.096602353,5.848440882,5.308225882,5.874502353,6.000204118,8.463738235,8.90756,8.747454706,9.041286176,10.00371824,9.359433529,9.910075882,9.507530588
ACBD3,7.168297059,7.144331176,7.227295882,7.169590588,7.152653529,7.102172353,7.037349412,7.171748824,7.208940588,6.665430588,6.723533529,6.836563529,6.543493529,6.585523529,6.776132941,7.09539,7.154417647
ACBD6,9.146536471,9.223961471,9.237312353,8.978872353,9.020779412,9.192698235,9.16861,9.174698235,9.35498,9.116275882,9.281193529,9.249054706,8.947304706,9.054995882,9.001124706,9.441137059,9.238398235
ACD,6.703314118,6.671461176,6.820047647,7.028711176,6.986457059,6.991753529,6.917551176,6.819359412,6.872895882,6.589197059,6.310278235,6.469231176,7.030601176,7.119437647,7.233597647,6.241927059,6.633362353
ACE,7.724862353,7.811388235,7.906173529,7.950703529,7.835667647,7.963073529,7.856972353,7.942332941,7.745750882,7.884502941,7.926531765,8.063453529,8.100425294,8.364123529,8.031218824,8.272884118,7.956893529
ACE2,7.920696471,7.976978235,7.865567941,7.834012941,7.877728824,7.804863529,7.765412941,7.881076471,7.726763529,8.704478235,8.490987647,8.775727059,8.228197059,8.488419412,8.440538824,8.112502353,8.02638
ACER1,7.697228235,7.035680882,7.366217059,7.899717647,7.312093824,6.698611765,7.097516471,7.454882941,6.63489,7.444157059,8.029582353,7.230262941,8.317732941,7.719887647,8.252988235,6.709065294,7.689079412
ACER2,3.891013235,4.122900588,3.804457353,3.713013529,4.034242941,3.750765882,3.830882353,3.726958235,3.666511765,4.004038235,3.962815882,3.854743529,3.710194706,3.500727647,3.388695882,3.170846471,3.524135882
ACHE,3.853974118,3.859988824,3.845492941,3.730122941,3.938633235,3.534309412,3.687491765,3.695997059,4.124907941,3.797708824,3.649896471,3.917512941,4.02323,4.011192353,3.636170294,3.899995294,3.935832353
ACIN1,3.008502353,3.044741765,3.019454118,3.287171176,3.007,3.111911176,3.061803824,2.990262941,2.657337647,3.359803529,2.740525882,3.235576471,3.098005882,3.246293529,3.209820882,3.102952353,3.030726176
ACKR1,7.38966,7.365184118,7.544091176,7.397794118,7.366409412,7.332245882,7.597163529,7.610346471,7.078251176,7.06385,7.221854706,7.284586471,6.663074118,6.533609412,6.604107647,6.862656471,6.941237059
ACKR2,7.341012353,7.280149412,7.519867059,7.303648235,7.402804118,7.512532941,7.563851176,7.327215294,7.179258235,7.099010588,7.159233529,6.903705882,7.360102353,7.050695294,7.302985882,6.869127059,7.071425882
ACKR3,8.534034706,8.508451176,8.611128235,8.551695294,8.721751176,8.640976471,8.612855882,8.778165882,8.382248235,8.834231765,8.564916471,8.649578235,8.857188235,8.770907059,8.810685882,8.577004118,8.801539412
ACKR4,4.421544118,4.449095882,4.307565294,4.525850588,4.521440588,4.670613529,4.407531765,4.411584118,4.598726471,4.203468235,4.189317059,4.199907059,3.908829706,4.356733529,4.371613529,4.372248824,4.239177647
ACLY,7.723051765,7.751267647,7.943001765,7.639390588,7.797193529,7.518798235,7.522021176,7.520811765,8.066830588,7.253222353,7.179258235,7.290005882,7.502113529,7.184790588,7.421897647,7.563046471,7.605281765
ACO1,4.868391176,4.763351176,4.786112353,4.845681176,4.759550294,4.473658824,4.613919412,4.655688824,4.438081765,4.737891176,5.329195882,4.956060588,4.840868824,4.791756471,4.565139412,4.704975882,4.742687647
ACO2,7.770605294,7.780467059,7.944644706,7.784087647,7.968575294,7.822632353,8.040514706,7.946047059,8.108001765,7.764854706,7.838944118,7.672867059,7.652091765,7.783905294,7.872414706,7.579328824,7.71174
ACOD1,7.633741765,7.559649706,7.346999412,7.429793529,7.369775882,7.325256471,7.511012941,7.5217,7.274080588,7.369938824,7.533594118,7.304110588,7.526578235,7.431870588,7.547102941,7.801746471,7.72012
ACOT1,10.77004118,10.70228235,10.64092353,10.63872353,10.60854118,10.6459,10.64692353,10.68037647,10.37618824,10.49617059,10.5856,10.64381176,10.29514706,10.14407059,10.27281176,9.855330588,10.3564
ACOT11,3.435938235,3.282678235,3.114054118,3.359582647,3.31425,3.374871471,3.223456471,3.503538235,3.385577059,3.471854118,3.296968235,3.482293529,3.481777059,3.632040588,3.503155294,3.889046471,3.362676471
ACOT12,6.995764706,7.327215294,7.25263,7.128601176,7.131204118,7.086817059,7.215932353,7.157763529,7.133333529,7.291152353,7.193487941,6.918253529,7.167087647,7.123151765,7.163240588,7.192963529,7.297108824
ACOT13,5.338775294,5.262697059,5.477561765,5.448926471,5.564723529,5.579276471,5.190513529,5.143701765,5.281928824,5.578557059,5.221424706,5.214862941,5.274718824,5.061424118,5.128927059,4.790655294,5.005381765
ACOT2,2.437241176,2.302864706,2.54592,2.118643529,2.438858529,2.265861176,2.429431176,2.331322353,2.506791765,2.220655882,2.402576471,2.08584,2.419996471,2.430537059,2.212891176,2.219812353,2.084867647
ACOT4,9.782525882,9.826668235,9.753791176,9.887912353,9.842560588,9.815132941,9.835701176,9.888334706,10.03003,9.507530588,9.453594118,9.483871471,9.069992353,9.025897647,9.004104118,8.649071765,8.702724706
ACOT6,4.717631176,4.823955294,4.761578824,4.445075294,4.569447941,4.485292353,4.789524118,4.588025,4.697057059,4.666148235,4.635786471,4.71289,4.376136471,4.563646471,4.273792353,4.526959412,4.404891176
ACOT7,6.198000588,6.205993824,6.172398824,6.201255882,6.124177059,6.094014118,6.084082353,6.078643529,6.083872941,5.781063529,5.427625882,5.919554706,5.397722353,5.976183529,5.769049412,5.553368824,5.725041176
ACOT8,3.645381765,3.736245294,3.688398235,3.703490588,3.607867059,3.750765882,3.754771176,3.379455882,4.160394118,3.669048235,3.393627647,3.470882353,3.347852353,3.662484706,3.671506471,3.680015882,3.703787647
ACOT9,4.503265882,4.610244412,4.563104706,4.6998,4.540521765,4.572445882,4.713257647,4.787895588,5.08108,3.784298824,3.901694118,3.785715294,3.777950588,3.877915294,3.768681176,4.514382941,4.423829412
ACOX1,6.520998235,6.658314706,6.497517059,6.479344706,6.563762941,6.532444118,6.561607941,6.471131765,6.732046471,6.378299412,6.162910588,6.127794706,6.24549,6.103175,6.281501176,6.49588,6.4642
ACOX2,10.72924118,10.79516471,10.80939412,10.77862941,10.80577059,10.80281176,10.97604706,10.87470588,10.85732353,10.76665294,10.74445294,10.75352353,10.57888824,10.70228235,10.66373529,10.61771176,10.56875294
ACOX3,6.736722941,6.98599,6.931398529,7.023785882,7.063485882,7.176289412,7.097516471,6.905363529,7.098858824,7.129947059,7.131325294,7.136984118,7.067230588,7.126221765,7.190661176,7.732774118,7.493511765
ACP1,8.148184118,8.152232353,8.18207,7.989005294,8.118582941,8.050156471,8.140842941,8.160638824,8.228342941,8.381391176,8.204176765,8.414347059,8.371064706,8.570802941,8.445168235,8.432412353,8.482028824
ACP2,9.583460294,9.474201765,9.498593529,9.501586471,9.473355294,9.439625294,9.447664118,9.483244706,9.477054706,9.506515882,9.531004706,9.476418824,9.644559412,9.438550588,9.553514118,9.476075882,9.453221765
ACP3,4.920701471,4.666495882,4.775931765,4.883220588,4.742394706,4.499924706,4.742083529,4.796174118,4.62053,4.854724706,4.969368235,4.290927059,5.092333824,4.900584118,5.414208235,4.772668824,5.080645882
ACP5,4.820709412,4.967047647,4.684088235,4.809218824,4.860878235,5.127077647,4.70248,4.731678824,4.959317647,4.32754,4.67483,4.641092647,4.330777647,4.170885294,4.943027059,4.488658529,4.408382353
ACP6,8.987745882,8.936081176,9.158701176,9.093735882,9.037664118,9.051455882,9.006962941,9.079297059,9.298812353,8.762957647,8.732196471,8.685567647,8.846536471,8.798524706,8.940677059,8.737118235,8.960414118
ACR,7.515234706,7.465156471,7.663167059,7.733135882,7.703304118,7.681904706,7.676678235,7.621601765,7.549384118,7.494670588,7.493511765,7.667744706,7.443802059,7.476835294,7.579328824,7.392281176,7.242472353
ACRBP,4.196838824,4.280338235,4.232327059,4.041602647,4.209862941,4.086268824,4.233325882,4.354859412,4.082805294,4.179586471,4.242312353,4.121466471,4.215658235,4.107127647,4.184581765,4.226371176,4.150792353
ACRV1,3.930236471,3.942584412,3.72835,3.93185,3.901956471,3.728424118,3.999141765,3.842351765,3.914102353,3.752485882,3.899625882,3.774882353,3.935392353,3.890939412,4.007447647,4.163031176,3.981092941
ACSBG1,6.39098,6.404124118,6.355124118,6.510568824,6.500443529,6.541304118,6.474053529,6.419044118,6.739563529,5.967908235,6.158748235,6.148997647,6.108578235,6.119424118,6.169870588,6.369768824,6.296937059
ACSF2,4.979155294,4.818734706,5.365362353,4.827881176,5.059085882,5.073131176,4.987334118,4.987695294,4.665581765,4.543180588,4.999368235,5.196665294,4.875684118,4.809365882,4.690937059,5.250180588,4.958307647
ACSF3,4.280988824,4.279047059,4.032127941,4.175414706,4.265924706,4.402121765,4.378435294,4.340362941,4.273392353,3.805255294,4.353764706,3.817482941,3.793551176,3.416037059,3.881786471,3.881585882,3.91181
ACSL1,2.680037353,2.827237647,2.883007059,2.842817647,2.784110588,2.769339412,2.797067059,2.879384706,2.980650588,2.916001765,2.781362941,2.907722941,2.651846176,2.8298,2.967629412,3.006048824,2.712588235
ACSL4,8.571837647,8.604542941,8.618068824,8.520191765,8.549614706,8.436560588,8.569765294,8.53956,8.480283529,8.822742353,8.546578235,8.985893529,8.588175294,8.715892941,8.664887647,8.565164118,8.492177059
ACSL5,6.107402353,6.097238235,6.074692353,6.199696471,5.919347059,6.141223529,6.095324706,6.080105882,5.951671471,6.141690588,6.061621176,6.165197059,6.216107647,6.572845882,5.992718824,6.054631765,6.059670588
ACSL6,6.419748824,6.465094118,6.415981176,6.423694118,6.551767059,6.5067,6.632953529,6.427723529,6.386836471,6.130203529,6.158877059,6.354995294,6.309889706,6.346821176,6.334575294,6.542875294,6.429674706
ACSM1,6.907605,6.971722941,7.130426471,7.016932353,6.921082353,6.883005882,7.013270588,6.893821765,7.163574706,7.368018824,7.013895294,6.777584706,6.830414118,6.861928235,6.812843529,5.790381176,6.469077647
ACSM2A,7.47852,7.577994118,7.699449412,7.453478824,7.406904118,7.444043529,7.675548235,7.766212941,7.545773529,8.526230588,8.693102941,8.187056176,8.256152941,8.690726471,8.437584706,7.649613529,8.116987059
ACSM3,9.009151176,9.002889412,8.967368824,8.996332353,9.104495882,9.128969412,9.153210588,9.067532941,9.210961765,8.886493529,8.903792353,9.031470294,8.891584118,8.920677059,9.102545294,9.523927647,9.340353529
ACSS1,9.844498235,9.857703529,9.904643529,9.767231176,9.804428824,9.755081765,9.844726471,9.806558824,9.629823529,9.801323529,9.903241471,9.996471765,9.958344706,9.893090588,9.888334706,10.01047118,9.969364118
ACSS2,3.422631176,3.349793529,3.563176471,3.587449412,3.617577059,3.755620588,3.639498235,3.616627647,3.615007647,3.553597647,3.312607059,3.553205882,3.508709412,3.328976471,3.377093529,3.711568529,3.614618824
ACTA1,2.618634118,2.612062059,2.623146471,2.37808,2.643365882,2.713210588,2.698781765,2.725857353,2.570382941,2.810347647,2.465918824,2.752951765,2.489514706,2.581596471,2.686161765,2.647471765,2.607602941
ACTA2,4.214097941,4.342324118,4.173075882,4.16821,4.170782941,4.193581176,4.139524118,4.004254706,4.024401176,4.402372941,4.084296471,4.44774,4.144444706,4.295532353,4.058778824,4.270084706,4.050143529
ACTB,7.817224118,7.604702353,7.515164412,7.645758235,7.470701765,7.403543529,7.732774118,7.589261176,7.373642941,7.600405294,8.120245882,7.732095294,7.467721176,7.10656,7.250311765,7.134049412,7.177668235
ACTC1,7.83395,7.74394,7.757724706,7.846788824,7.633741765,7.599584118,7.458832353,7.57684,7.670869412,7.719308235,7.754805294,7.858054118,7.243671176,6.800274706,7.079960588,6.933331176,7.048827059
ACTG1,7.104582941,7.262962353,7.362666471,7.403735294,7.300947647,7.413516471,7.265165294,7.152424706,7.381211765,6.893297647,6.827377059,7.160031176,7.215115882,7.253702353,7.390622353,7.874265882,7.613312941
ACTG2,7.826195294,8.533648235,8.012353529,8.176911176,8.221715882,8.24455,8.018963529,8.114811176,8.180544706,8.478508824,8.00459,8.139037353,8.435405882,8.599365882,8.185938235,8.615911765,8.520455882
ACTL6A,8.384797647,8.351734706,8.404284118,8.274785882,8.442632941,8.660114706,8.400405882,8.450292353,8.416488235,8.586412941,8.651651176,8.586356176,8.310829412,8.56128,8.009931176,8.975823529,8.705674706
ACTL6B,4.280988824,4.297590588,4.485872941,4.391705882,4.437358235,4.318848824,4.563748824,4.495500588,4.378216471,4.616462353,4.408468235,4.577958235,4.364763529,4.639854706,4.462499412,4.693345882,4.598636471
ACTL7A,12.63275294,12.63888824,12.65862353,12.57524118,12.59512941,12.63275294,12.67775294,12.57884118,12.72331176,12.67405882,12.69845294,12.77487647,12.65041765,12.6651,12.65041765,12.6651,12.62538824
ACTL7B,2.743651765,3.046586471,2.950974412,3.101625294,2.979812941,2.894265882,2.988971176,2.730175882,2.567781176,2.959065294,2.946876471,2.812111176,3.157472353,2.82438,2.63007,2.931376471,2.754261765
ACTN1,6.849512941,6.791806471,6.809704118,6.671546176,6.732301765,6.537438824,6.736722941,6.700211765,6.707807647,6.600563529,6.658462941,6.618247647,7.117128824,7.149652941,7.188147059,7.485771471,7.444100294
ACTN2,8.805203529,8.801704706,8.926324118,8.995355294,8.9036,8.87221,9.093735882,8.969258824,8.623017647,8.696845882,8.578251176,8.769679412,8.260868824,8.185454118,8.189662353,7.72232,7.873057941
ACTN3,4.667835294,4.755541176,4.682194118,4.698678235,4.558997059,4.787568824,4.723804706,4.718652353,4.53262,4.689852353,4.656171176,4.832884118,4.80799,4.642280588,4.86526,4.848595882,4.730804118
ACTN4,5.879071176,5.810619412,5.813161176,6.066256471,6.049439412,6.121607059,5.870207059,5.820890588,5.952057647,5.748932353,5.860450588,5.778314706,6.136652941,6.17468,6.155727647,5.936088235,6.150551765
ACTR10,6.835818235,6.916654118,6.70666,6.455862941,6.592090588,6.353146471,7.069274118,6.838958235,6.139591176,6.850044706,7.103450588,6.900707059,6.869127059,7.015369412,6.936073824,6.506199412,6.648287059
ACTR1A,6.093691176,6.129461176,6.304504118,6.369913529,6.125522941,5.98983,6.155433529,6.2744,6.059295294,6.28053,6.056694706,6.412161765,5.850769412,6.119064706,5.962404118,6.181728824,6.004484706
ACTR1B,4.190327647,4.123583235,4.248411176,4.259195882,4.31717,4.073001176,4.002483529,4.180252353,4.015040588,4.246529412,3.963861765,4.341749412,4.220942941,4.056084118,3.885398824,4.355027059,4.391751765
ACTR2,9.436961176,9.449512941,9.437731176,9.424065294,9.361742941,9.309924706,9.406687941,9.437367647,9.024044118,9.640045294,9.717324118,9.561461176,9.74268,9.754499706,9.820456471,9.866284118,9.947364706
ACTR3,9.310371176,9.344207941,9.448975294,9.330769412,9.294263529,9.331125294,9.397061765,9.36499,9.561831176,9.401063529,9.370078235,9.329351765,9.557400588,9.600527059,9.585747059,9.796645294,9.621547647
ACTR6,9.788251765,9.806558824,9.808535882,9.722358235,9.726674118,9.747115294,9.882934706,9.797317647,9.517587059,9.671545294,9.693244118,9.685801176,9.593417059,9.693961176,9.751007647,9.755081765,9.598660588
ACTR8,7.95583,8.054024118,7.909031176,7.925001176,7.942332941,8.036192941,7.94988,8.020678529,7.689935882,8.059948824,8.077815882,8.296597059,8.036137647,8.135532353,7.811240588,8.586299412,8.336526471
ACTRT1,10.53616471,10.79751176,10.73155294,10.86844118,11.00107059,11.06502353,10.62588235,10.77862941,10.89818824,10.54916471,10.84995294,10.23264706,10.34906471,10.08253529,10.1203,11.06857647,11.12897059
ACTRT2,11.05216471,10.94823529,10.95501471,10.92434118,10.89386471,10.81801765,10.67505882,10.79516471,10.86844118,10.61534118,10.62819412,10.74358235,10.81574706,10.75641765,10.81983529,10.88953529,11.06378824
ACVR1,8.278581765,8.282450588,8.248612059,8.348074118,8.345111765,8.380086471,8.070291765,8.180357059,8.567921765,7.776295294,7.879029412,7.705017059,8.201598235,7.950427647,7.878051765,8.368901176,8.275421765
ACVR1B,8.532281176,8.617814706,8.504479412,8.479504118,8.518868235,8.587575294,8.484432941,8.493729706,8.520702353,8.187778235,8.191282941,8.280448824,8.258878824,8.303592941,8.315203235,8.514147647,8.564916471
ACVR1C,3.404574706,3.455804706,3.414213529,3.483655882,3.480168235,3.525187059,3.582171176,3.430878235,3.783004118,3.381238235,3.351605882,3.33977,3.411689412,3.193170588,3.390177059,3.355357353,3.554571765
ACVR2A,2.837774118,2.858426471,2.723794706,2.872529412,2.91795,2.810845294,2.890936471,2.580770588,2.855754118,2.923807059,2.898622941,2.917507059,2.888321176,2.919587059,2.967329706,2.632642353,2.699178235
ACVR2B,7.649613529,7.934138824,7.825770588,7.47404,7.441573529,7.542692941,7.757120588,7.659210588,7.547329412,7.655182941,7.386317059,7.391884706,7.903414118,8.162875294,8.115680588,7.743221765,7.851763529
ACVRL1,4.997355882,4.894177059,4.947081176,5.119151176,5.122928824,5.04396,4.987647647,4.973757059,5.31884,4.954737059,4.795743529,4.946687647,5.088855882,5.159783529,4.712660588,4.849744706,4.92943
ACY1,4.551125294,4.757234706,4.567191176,4.857588824,4.434112941,4.878931765,4.709701176,4.744559412,5.144347647,4.546219412,4.670613529,4.761811176,4.972046471,5.052822941,5.106518235,4.825199412,4.918171765
ACY3,8.357228824,8.070425882,8.242619412,8.127251765,8.200298824,8.210462059,8.400795294,8.440157647,7.994,7.882440588,7.974144118,8.074974118,7.663167059,7.764498235,7.756364706,8.012353529,7.654386765
